identifier,handlehttp,pid
MdU.ead.scpa.0114.xml,http://hdl.handle.net/1903.1/19201,umd:164812
MdU.ead.scpa.0110.xml,http://hdl.handle.net/1903.1/19212,umd:164831
MdU.ead.scpa.0111.xml,http://hdl.handle.net/1903.1/19199,umd:164808
MdU.ead.histms.0070.xml,http://hdl.handle.net/1903.1/1224,umd:2293
MdU.ead.histms.0144.xml,http://hdl.handle.net/1903.1/1298,umd:2441
MdU.ead.histms.0136.xml,http://hdl.handle.net/1903.1/1290,umd:2425
MdU.ead.histms.0161.xml,http://hdl.handle.net/1903.1/1315,umd:2475
MdU.ead.histms.0082.xml,http://hdl.handle.net/1903.1/1236,umd:2317
MdU.ead.histms.0159.xml,http://hdl.handle.net/1903.1/1313,umd:2471
MdU.ead.histms.0094.xml,http://hdl.handle.net/1903.1/1248,umd:2341
MdU.ead.histms.0121.xml,http://hdl.handle.net/1903.1/1275,umd:2395
MdU.ead.histms.0120.xml,http://hdl.handle.net/1903.1/1274,umd:2393
MdU.ead.univarch.0113.xml,http://hdl.handle.net/1903.1/7720,umd:64433
MdU.ead.univarch.0118.xml,http://hdl.handle.net/1903.1/8873,umd:68647
MdU.ead.univarch.0103.xml,http://hdl.handle.net/1903.1/7710,umd:64413
MdU.ead.univarch.0105.xml,http://hdl.handle.net/1903.1/7712,umd:64417
MdU.ead.univarch.0110.xml,http://hdl.handle.net/1903.1/7717,umd:64427
MdU.ead.univarch.0104.xml,http://hdl.handle.net/1903.1/7711,umd:64415
MdU.ead.univarch.0112.xml,http://hdl.handle.net/1903.1/7719,umd:64431
MdU.ead.univarch.0108.xml,http://hdl.handle.net/1903.1/7715,umd:64423
MdU.ead.litms.0021.xml,http://hdl.handle.net/1903.1/1512,umd:2869
MdU.ead.litms.0063.xml,http://hdl.handle.net/1903.1/3010,umd:10527
MdU.ead.histms.0362.xml,http://hdl.handle.net/1903.1/20783,umd:219180
MdU.ead.univarch.0096.xml,http://hdl.handle.net/1903.1/7703,umd:64399
MdU.ead.worldsfair.0001.xml,http://hdl.handle.net/1903.1/1632,umd:3109
MdU.ead.scpa.0174.xml,http://hdl.handle.net/1903.1/24550,umd:357227
MdU.ead.scpa.0005.xml,http://hdl.handle.net/1903.1/1213,umd:2271
MdU.ead.scpa.0101.xml,http://hdl.handle.net/1903.1/19148,umd:164593
MdU.ead.univarch.0014.xml,http://hdl.handle.net/1903.1/1423,umd:2691
MdU.ead.hbkspec.0077.xml,http://hdl.handle.net/1903.1/24992,umd:369359
MdU.ead.hbkspec.0037.xml,http://hdl.handle.net/1903.1/24675,umd:363842
MdU.ead.hbkspec.0049.xml,http://hdl.handle.net/1903.1/24993,umd:369361
MdU.ead.hbkspec.0078.xml,http://hdl.handle.net/1903.1/24991,umd:369357
MdU.ead.hbkspec.0050.xml,http://hdl.handle.net/1903.1/24996,umd:369367
MdU.ead.hbkspec.0047.xml,http://hdl.handle.net/1903.1/24995,umd:369365
MdU.ead.hbkspec.0048.xml,http://hdl.handle.net/1903.1/24994,umd:369363
MdU.ead.hbkspec.0059.xml,http://hdl.handle.net/1903.1/24997,umd:369369
MdU.ead.scpa.0047.xml,http://hdl.handle.net/1903.1/3289,umd:11136
MdU.ead.scpa.0135.xml,http://hdl.handle.net/1903.1/19481,umd:165994
MdU.ead.scpa.0095.xml,http://hdl.handle.net/1903.1/15028,umd:92978
MdU.ead.scpa.0147.xml,http://hdl.handle.net/1903.1/20845,umd:221633
MdU.ead.scpa.0202.xml,http://hdl.handle.net/1903.1/30907,umd:666915
MdU.ead.npba.0009.xml,http://hdl.handle.net/1903.1/4604,umd:22375
MdU.ead.scpa.0091.xml,http://hdl.handle.net/1903.1/13899,umd:89565
MdU.ead.scpa.0205.xml,http://hdl.handle.net/1903.1/31209,umd:670406
MdU.ead.scpa.0170.xml,http://hdl.handle.net/1903.1/24230,umd:343651
MdU.ead.scpa.0131.xml,http://hdl.handle.net/1903.1/19477,umd:165986
MdU.ead.scpa.0036.xml,http://hdl.handle.net/1903.1/2998,umd:10503
MdU.ead.scpa.0038.xml,http://hdl.handle.net/1903.1/3000,umd:10507
MdU.ead.scpa.0003.xml,http://hdl.handle.net/1903.1/1211,umd:2267
MdU.ead.scpa.0018.xml,http://hdl.handle.net/1903.1/1758,umd:3361
MdU.ead.scpa.0009.xml,http://hdl.handle.net/1903.1/1217,umd:2279
MdU.ead.scpa.0190.xml,http://hdl.handle.net/1903.1/25015,umd:369536
MdU.ead.scpa.0176.xml,http://hdl.handle.net/1903.1/25017,umd:369540
MdU.ead.hbkspec.0084.xml,http://hdl.handle.net/1903.1/32937,umd:683357
MdU.ead.scpa.0024.xml,http://hdl.handle.net/1903.1/1771,umd:3387
MdU.ead.scpa.0054.xml,http://hdl.handle.net/1903.1/3967,umd:16732
MdU.ead.scpa.0209.xml,http://hdl.handle.net/1903.1/32428,umd:682157
MdU.ead.scpa.0213.xml,http://hdl.handle.net/1903.1/32958,umd:683424
MdU.ead.hbkspec.0087.xml,http://hdl.handle.net/1903.1/32974,umd:683461
MdU.ead.scpa.0155.xml,http://hdl.handle.net/1903.1/21206,umd:246470
MdU.ead.scpa.0129.xml,http://hdl.handle.net/1903.1/19432,umd:165780
MdU.ead.scpa.0046.xml,http://hdl.handle.net/1903.1/3023,umd:10544
MdU.ead.scpa.0148.xml,http://hdl.handle.net/1903.1/21142,umd:239991
MdU.ead.scpa.0122.xml,http://hdl.handle.net/1903.1/19269,umd:165087
Mdu.ead.scpa.0195.xml,http://hdl.handle.net/1903.1/26175,umd:442722
MdU.ead.histms.0088.xml,http://hdl.handle.net/1903.1/1242,umd:2329
MdU.ead.univarch.0161.xml,http://hdl.handle.net/1903.1/16067,umd:97745
MdU.ead.hbkspec.0091.xml,http://hdl.handle.net/1903.1/36188,umd:698920
MdU.ead.histms.0239.xml,http://hdl.handle.net/1903.1/1393,umd:2631
MdU.ead.histms.0200.xml,http://hdl.handle.net/1903.1/1354,umd:2553
MdU.ead.histms.0039.xml,http://hdl.handle.net/1903.1/1708,umd:3261
MdU.ead.scpa.0082.xml,http://hdl.handle.net/1903.1/1649,umd:74286
